hospital_id,total_treatments,total_treatments_label,nursing_quotient,nursing_quotient_label,nursing_count,provider_type,bed_count,semi_residential_count,emergency_service
773371,35542,sehr viele,48.85,überdurchschnittlich,671,öffentlich,635,29,Stufe 3 - Umfassende Notfallversorgung
773372,10973,viele,42.67,weit überdurchschnittlich,197,öffentlich,212,8,Stufe 2 - Erweiterte Notfallversorgung
773373,667,sehr wenige,36.56,weit überdurchschnittlich,41,öffentlich,65,0,Keine Teilnahme an einer Notfallstufe.
773374,5157,mittel,48.17,überdurchschnittlich,88,privat,138,0,Stufe 1 - Basisnotfallversorgung
773375,4934,wenige,38.29,weit überdurchschnittlich,76,privat,104,0,Stufe 1 - Basisnotfallversorgung
773383,2878,wenige,72.42,weit unterdurchschnittlich,114,freigemeinnützig,137,25,"Ja, die Notfallstufe ist noch nicht vereinbart."
773384,5946,mittel,45.43,überdurchschnittlich,109,freigemeinnützig,174,0,Stufe 1 - Basisnotfallversorgung
773385,2115,wenige,53.64,unterdurchschnittlich,47,freigemeinnützig,110,0,Keine Teilnahme an einer Notfallstufe.
773386,3957,wenige,47.35,überdurchschnittlich,70,privat,119,0,Stufe 1 - Basisnotfallversorgung
773387,3465,wenige,45.36,überdurchschnittlich,82,privat,161,5,Stufe 1 - Basisnotfallversorgung
773388,6302,mittel,52.36,mittel,132,privat,169,0,Stufe 1 - Basisnotfallversorgung
773389,6627,mittel,45.47,überdurchschnittlich,117,privat,201,14,Stufe 1 - Basisnotfallversorgung
773391,15600,viele,59.02,weit unterdurchschnittlich,331,freigemeinnützig,387,10,Stufe 2 - Erweiterte Notfallversorgung
773401,152,sehr wenige,19.49,weit überdurchschnittlich,9,öffentlich,25,0,Keine Teilnahme an einer Notfallstufe.
773403,27691,sehr viele,51.45,mittel,526,privat,617,59,Stufe 2 - Erweiterte Notfallversorgung
773405,17135,sehr viele,53.77,unterdurchschnittlich,346,freigemeinnützig,420,0,Stufe 3 - Umfassende Notfallversorgung
773407,10729,viele,47.28,überdurchschnittlich,182,öffentlich,227,0,Stufe 1 - Basisnotfallversorgung
773410,46096,sehr viele,51.41,mittel,1.189,öffentlich,1285,21,Stufe 3 - Umfassende Notfallversorgung
773411,45749,sehr viele,57.93,unterdurchschnittlich,1.126,privat,1103,34,Stufe 3 - Umfassende Notfallversorgung
773413,255,sehr wenige,41.31,weit überdurchschnittlich,17,privat,24,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773416,551,sehr wenige,37.58,weit überdurchschnittlich,25,privat,24,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773417,1203,sehr wenige,38.58,weit überdurchschnittlich,19,öffentlich,35,8,"Ja, die Notfallstufe ist noch nicht vereinbart."
773418,5877,mittel,71.33,weit unterdurchschnittlich,50,privat,96,8,"Ja, die Notfallstufe ist noch nicht vereinbart."
773419,16774,sehr viele,81.69,weit unterdurchschnittlich,136,privat,273,0,Stufe 2 - Erweiterte Notfallversorgung
773425,2005,wenige,50.43,mittel,58,privat,45,0,Stufe 1 - Basisnotfallversorgung
773426,640,sehr wenige,30.85,weit überdurchschnittlich,8,privat,15,0,Keine Teilnahme an einer Notfallstufe.
773427,1039,sehr wenige,54.99,unterdurchschnittlich,51,freigemeinnützig,76,13,"Ja, die Notfallstufe ist noch nicht vereinbart."
773430,25802,sehr viele,50.67,mittel,495,freigemeinnützig,706,9,Stufe 2 - Erweiterte Notfallversorgung
773431,8926,mittel,40.17,weit überdurchschnittlich,156,privat,225,0,Stufe 1 - Basisnotfallversorgung
773434,1548,sehr wenige,64.19,weit unterdurchschnittlich,49,freigemeinnützig,84,19,Keine Teilnahme an einer Notfallstufe.
773436,7433,mittel,81.32,weit unterdurchschnittlich,101,öffentlich,213,0,Stufe 1 - Basisnotfallversorgung
773437,5715,mittel,59.15,weit unterdurchschnittlich,84,freigemeinnützig,195,0,Stufe 1 - Basisnotfallversorgung
773438,17448,sehr viele,49.76,mittel,277,öffentlich,309,0,Stufe 2 - Erweiterte Notfallversorgung
773441,582,sehr wenige,26.8,weit überdurchschnittlich,9,freigemeinnützig,17,0,Keine Teilnahme an einer Notfallstufe.
773443,4484,wenige,51.65,mittel,50,freigemeinnützig,100,0,Keine Teilnahme an einer Notfallstufe.
773444,59155,sehr viele,53.54,unterdurchschnittlich,1.467,öffentlich,1326,68,Stufe 3 - Umfassende Notfallversorgung
773445,3628,wenige,53.31,mittel,76,öffentlich,108,15,Stufe 1 - Basisnotfallversorgung
773446,24032,sehr viele,47.59,überdurchschnittlich,440,privat,500,21,Stufe 3 - Umfassende Notfallversorgung
773447,50939,sehr viele,59.77,weit unterdurchschnittlich,971,öffentlich,977,94,Stufe 3 - Umfassende Notfallversorgung
773448,49673,sehr viele,52.9,mittel,1.129,öffentlich,989,81,Stufe 3 - Umfassende Notfallversorgung
773450,3500,wenige,57.72,unterdurchschnittlich,51,privat,181,0,Stufe 1 - Basisnotfallversorgung
773452,10105,viele,68.32,weit unterdurchschnittlich,58,privat,194,0,Keine Teilnahme an einer Notfallstufe.
773453,2977,wenige,37.07,weit überdurchschnittlich,26,privat,36,0,Keine Teilnahme an einer Notfallstufe.
773457,345,sehr wenige,33.21,weit überdurchschnittlich,10,freigemeinnützig,20,0,Keine Teilnahme an einer Notfallstufe.
773458,6460,mittel,64.56,weit unterdurchschnittlich,83,öffentlich,130,0,Stufe 1 - Basisnotfallversorgung
773459,7597,mittel,69.63,weit unterdurchschnittlich,78,öffentlich,148,0,Stufe 1 - Basisnotfallversorgung
773460,13901,viele,56.66,unterdurchschnittlich,227,öffentlich,336,12,Stufe 3 - Umfassende Notfallversorgung
773463,29260,sehr viele,44.39,überdurchschnittlich,676,privat,654,51,Stufe 3 - Umfassende Notfallversorgung
773465,475,sehr wenige,58.12,unterdurchschnittlich,112,privat,100,0,Keine Teilnahme an einer Notfallstufe.
773466,792,sehr wenige,121.78,weit unterdurchschnittlich,30,privat,70,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773467,2720,wenige,89.34,weit unterdurchschnittlich,36,privat,60,0,Keine Teilnahme an einer Notfallstufe.
773468,2849,wenige,38.88,weit überdurchschnittlich,64,freigemeinnützig,101,0,Stufe 1 - Basisnotfallversorgung
773470,6196,mittel,50.09,mittel,96,öffentlich,153,0,Stufe 1 - Basisnotfallversorgung
773471,8589,mittel,44.5,überdurchschnittlich,141,privat,203,0,Stufe 1 - Basisnotfallversorgung
773475,1001,sehr wenige,39.4,weit überdurchschnittlich,8,privat,11,0,Keine Teilnahme an einer Notfallstufe.
773476,5990,mittel,49.21,mittel,104,öffentlich,131,0,Stufe 1 - Basisnotfallversorgung
773477,147,sehr wenige,38.4,weit überdurchschnittlich,38,privat,35,0,Keine Teilnahme an einer Notfallstufe.
773479,16739,sehr viele,50.65,mittel,336,öffentlich,447,5,Stufe 3 - Umfassende Notfallversorgung
773480,4891,wenige,40.78,weit überdurchschnittlich,137,freigemeinnützig,140,10,Stufe 1 - Basisnotfallversorgung
773481,3785,wenige,75.88,weit unterdurchschnittlich,15,privat,51,0,Keine Teilnahme an einer Notfallstufe.
773482,13587,viele,41.09,weit überdurchschnittlich,186,freigemeinnützig,174,2,Stufe 1 - Basisnotfallversorgung
773485,54,sehr wenige,53.42,mittel,9,freigemeinnützig,10,0,Keine Teilnahme an einer Notfallstufe.
773486,72,sehr wenige,23.67,weit überdurchschnittlich,7,freigemeinnützig,5,0,Keine Teilnahme an einer Notfallstufe.
773487,12843,viele,51.1,mittel,206,freigemeinnützig,266,8,Stufe 1 - Basisnotfallversorgung
773490,987,sehr wenige,56.51,unterdurchschnittlich,175,freigemeinnützig,134,0,Stufe 1 - Basisnotfallversorgung
773491,53855,sehr viele,49.84,mittel,1.566,öffentlich,1300,33,Stufe 3 - Umfassende Notfallversorgung
773492,5491,mittel,52.6,mittel,98,öffentlich,141,0,Stufe 1 - Basisnotfallversorgung
773493,1295,sehr wenige,107.37,weit unterdurchschnittlich,61,privat,88,0,Keine Teilnahme an einer Notfallstufe.
773494,394,sehr wenige,58.0,unterdurchschnittlich,55,privat,55,0,Keine Teilnahme an einer Notfallstufe.
773499,1546,sehr wenige,89.18,weit unterdurchschnittlich,93,privat,80,0,Keine Teilnahme an einer Notfallstufe.
773500,10519,viele,64.83,weit unterdurchschnittlich,219,freigemeinnützig,295,1,Stufe 2 - Erweiterte Notfallversorgung
773504,2040,wenige,57.63,unterdurchschnittlich,19,privat,26,0,Keine Teilnahme an einer Notfallstufe.
773505,1598,sehr wenige,59.71,weit unterdurchschnittlich,13,privat,28,0,Keine Teilnahme an einer Notfallstufe.
773506,6894,mittel,63.94,weit unterdurchschnittlich,137,freigemeinnützig,174,16,Stufe 1 - Basisnotfallversorgung
773508,1602,sehr wenige,194.96,weit unterdurchschnittlich,21,privat,133,0,Keine Teilnahme an einer Notfallstufe.
773510,995,sehr wenige,59.19,weit unterdurchschnittlich,98,freigemeinnützig,66,5,Keine Teilnahme an einer Notfallstufe.
773511,5325,mittel,52.1,mittel,85,freigemeinnützig,115,0,Stufe 1 - Basisnotfallversorgung
773512,1157,sehr wenige,38.72,weit überdurchschnittlich,45,freigemeinnützig,27,0,Stufe 1 - Basisnotfallversorgung
773513,37808,sehr viele,45.5,überdurchschnittlich,990,öffentlich,753,54,Stufe 3 - Umfassende Notfallversorgung
773514,18581,sehr viele,55.52,unterdurchschnittlich,356,öffentlich,441,29,Stufe 3 - Umfassende Notfallversorgung
773515,226,sehr wenige,7.17,weit überdurchschnittlich,8,öffentlich,16,0,Keine Teilnahme an einer Notfallstufe.
773516,6899,mittel,59.69,weit unterdurchschnittlich,177,öffentlich,231,0,Stufe 2 - Erweiterte Notfallversorgung
773517,2112,wenige,39.8,weit überdurchschnittlich,20,freigemeinnützig,40,0,Keine Teilnahme an einer Notfallstufe.
773518,22099,sehr viele,72.55,weit unterdurchschnittlich,288,freigemeinnützig,416,34,Stufe 2 - Erweiterte Notfallversorgung
773519,10736,viele,57.34,unterdurchschnittlich,246,freigemeinnützig,308,12,Stufe 2 - Erweiterte Notfallversorgung
773520,10563,viele,56.72,unterdurchschnittlich,131,freigemeinnützig,182,0,Stufe 1 - Basisnotfallversorgung
773521,2866,wenige,51.76,mittel,65,freigemeinnützig,89,0,Stufe 1 - Basisnotfallversorgung
773522,2761,wenige,47.27,überdurchschnittlich,47,freigemeinnützig,71,0,Keine Teilnahme an einer Notfallstufe.
773531,9921,viele,40.97,weit überdurchschnittlich,231,privat,238,0,Stufe 2 - Erweiterte Notfallversorgung
773533,8833,mittel,41.6,weit überdurchschnittlich,204,öffentlich,134,6,Stufe 1 - Basisnotfallversorgung
773536,14849,viele,62.0,weit unterdurchschnittlich,161,öffentlich,272,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773538,2195,wenige,39.19,weit überdurchschnittlich,38,privat,67,0,Keine Teilnahme an einer Notfallstufe.
773540,761,sehr wenige,39.0,weit überdurchschnittlich,34,privat,56,0,Keine Teilnahme an einer Notfallstufe.
773541,962,sehr wenige,80.55,weit unterdurchschnittlich,14,privat,49,0,Keine Teilnahme an einer Notfallstufe.
773542,12829,viele,39.22,weit überdurchschnittlich,246,privat,293,0,Stufe 2 - Erweiterte Notfallversorgung
773543,14246,viele,43.31,überdurchschnittlich,264,privat,298,0,Stufe 2 - Erweiterte Notfallversorgung
773544,9855,viele,47.23,überdurchschnittlich,229,privat,325,20,Stufe 2 - Erweiterte Notfallversorgung
773547,6989,mittel,50.4,mittel,101,öffentlich,158,0,Stufe 1 - Basisnotfallversorgung
773548,4190,wenige,50.77,mittel,62,öffentlich,96,12,Stufe 1 - Basisnotfallversorgung
773549,800,sehr wenige,27.72,weit überdurchschnittlich,14,privat,22,0,Keine Teilnahme an einer Notfallstufe.
773550,2745,wenige,33.67,weit überdurchschnittlich,38,privat,63,0,Keine Teilnahme an einer Notfallstufe.
773551,12995,viele,52.7,mittel,208,freigemeinnützig,413,0,Stufe 1 - Basisnotfallversorgung
773553,1054,sehr wenige,45.72,überdurchschnittlich,27,privat,63,0,Keine Teilnahme an einer Notfallstufe.
773554,351,sehr wenige,54.34,unterdurchschnittlich,104,privat,64,0,Keine Teilnahme an einer Notfallstufe.
773555,2106,wenige,59.97,weit unterdurchschnittlich,44,privat,90,0,Keine Teilnahme an einer Notfallstufe.
773559,9881,viele,61.13,weit unterdurchschnittlich,154,privat,225,0,Stufe 1 - Basisnotfallversorgung
773560,193,sehr wenige,12.89,weit überdurchschnittlich,4,privat,10,0,Keine Teilnahme an einer Notfallstufe.
773566,239,sehr wenige,41.88,weit überdurchschnittlich,50,privat,45,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773567,1183,sehr wenige,70.49,weit unterdurchschnittlich,22,freigemeinnützig,62,0,Keine Teilnahme an einer Notfallstufe.
773569,1895,wenige,57.83,unterdurchschnittlich,88,freigemeinnützig,67,3,Keine Teilnahme an einer Notfallstufe.
773573,4754,wenige,51.07,mittel,119,öffentlich,145,0,Stufe 1 - Basisnotfallversorgung
773574,38132,sehr viele,63.66,weit unterdurchschnittlich,610,öffentlich,780,0,Stufe 3 - Umfassende Notfallversorgung
773575,1215,sehr wenige,47.97,überdurchschnittlich,28,freigemeinnützig,40,0,Keine Teilnahme an einer Notfallstufe.
773576,933,sehr wenige,52.19,mittel,15,privat,35,0,Keine Teilnahme an einer Notfallstufe.
773577,821,sehr wenige,17.17,weit überdurchschnittlich,7,privat,99,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773578,2794,wenige,54.52,unterdurchschnittlich,44,privat,96,0,Stufe 1 - Basisnotfallversorgung
773582,6506,mittel,46.14,überdurchschnittlich,123,privat,165,0,Stufe 1 - Basisnotfallversorgung
773583,6467,mittel,45.95,überdurchschnittlich,138,öffentlich,200,0,Stufe 1 - Basisnotfallversorgung
773584,5571,mittel,24.75,weit überdurchschnittlich,149,freigemeinnützig,122,0,Stufe 2 - Erweiterte Notfallversorgung
773585,444,sehr wenige,173.17,weit unterdurchschnittlich,23,freigemeinnützig,10,0,Stufe 2 - Erweiterte Notfallversorgung
773586,32662,sehr viele,55.58,unterdurchschnittlich,641,öffentlich,798,28,Stufe 2 - Erweiterte Notfallversorgung
773587,107,sehr wenige,0.0,weit überdurchschnittlich,3,öffentlich,0,15,Keine Information verfügbar.
773589,32382,sehr viele,52.71,mittel,827,öffentlich,790,43,Stufe 3 - Umfassende Notfallversorgung
773593,136,sehr wenige,28.96,weit überdurchschnittlich,6,freigemeinnützig,6,0,Keine Teilnahme an einer Notfallstufe.
773594,10228,viele,39.68,weit überdurchschnittlich,201,öffentlich,248,0,Stufe 2 - Erweiterte Notfallversorgung
773597,2441,wenige,59.48,weit unterdurchschnittlich,48,öffentlich,51,4,Keine Teilnahme an einer Notfallstufe.
773598,5709,mittel,39.26,weit überdurchschnittlich,102,freigemeinnützig,123,0,Keine Teilnahme an einer Notfallstufe.
773601,6301,mittel,38.84,weit überdurchschnittlich,140,privat,172,0,Stufe 2 - Erweiterte Notfallversorgung
773602,393,sehr wenige,59.99,weit unterdurchschnittlich,14,privat,20,0,Keine Teilnahme an einer Notfallstufe.
773603,104,sehr wenige,72.94,weit unterdurchschnittlich,18,privat,24,0,Keine Teilnahme an einer Notfallstufe.
773608,48362,sehr viele,49.42,mittel,1.132,privat,1141,42,Stufe 3 - Umfassende Notfallversorgung
773609,1399,sehr wenige,39.88,weit überdurchschnittlich,31,freigemeinnützig,69,0,Keine Teilnahme an einer Notfallstufe.
773610,1591,sehr wenige,35.29,weit überdurchschnittlich,22,öffentlich,40,0,Keine Teilnahme an einer Notfallstufe.
773612,3913,wenige,45.08,überdurchschnittlich,72,öffentlich,100,0,Stufe 1 - Basisnotfallversorgung
773613,6453,mittel,50.89,mittel,78,öffentlich,120,0,Stufe 1 - Basisnotfallversorgung
773614,18168,sehr viele,42.56,weit überdurchschnittlich,363,öffentlich,390,4,Stufe 3 - Umfassende Notfallversorgung
773615,1977,wenige,48.74,überdurchschnittlich,47,freigemeinnützig,65,0,Keine Teilnahme an einer Notfallstufe.
773616,4667,wenige,48.66,überdurchschnittlich,71,freigemeinnützig,180,0,Stufe 1 - Basisnotfallversorgung
773617,16909,sehr viele,57.96,unterdurchschnittlich,312,öffentlich,341,0,Stufe 2 - Erweiterte Notfallversorgung
773618,7991,mittel,41.63,weit überdurchschnittlich,102,freigemeinnützig,135,0,Keine Teilnahme an einer Notfallstufe.
773619,10301,viele,69.28,weit unterdurchschnittlich,123,öffentlich,255,0,Stufe 1 - Basisnotfallversorgung
773620,10042,viele,60.6,weit unterdurchschnittlich,114,öffentlich,172,8,Stufe 1 - Basisnotfallversorgung
773621,1515,sehr wenige,53.8,unterdurchschnittlich,47,öffentlich,62,0,Keine Teilnahme an einer Notfallstufe.
773622,716,sehr wenige,42.22,weit überdurchschnittlich,9,öffentlich,10,0,Stufe 1 - Basisnotfallversorgung
773623,629,sehr wenige,192.74,weit unterdurchschnittlich,19,privat,80,0,Keine Teilnahme an einer Notfallstufe.
773624,509,sehr wenige,150.32,weit unterdurchschnittlich,13,privat,60,0,Keine Teilnahme an einer Notfallstufe.
773625,7443,mittel,58.72,unterdurchschnittlich,114,öffentlich,192,0,Stufe 1 - Basisnotfallversorgung
773626,1477,sehr wenige,47.44,überdurchschnittlich,65,öffentlich,100,15,Keine Information verfügbar.
773628,3090,wenige,57.98,unterdurchschnittlich,63,öffentlich,95,0,Keine Teilnahme an einer Notfallstufe.
773629,1735,sehr wenige,51.28,mittel,63,privat,108,0,Keine Teilnahme an einer Notfallstufe.
773630,1681,sehr wenige,51.52,mittel,23,öffentlich,45,0,Keine Teilnahme an einer Notfallstufe.
773631,4972,wenige,49.06,überdurchschnittlich,23,privat,52,0,Keine Teilnahme an einer Notfallstufe.
773632,5147,mittel,38.73,weit überdurchschnittlich,101,öffentlich,117,0,Keine Teilnahme an einer Notfallstufe.
773636,134,sehr wenige,40.02,weit überdurchschnittlich,29,privat,25,0,Keine Teilnahme an einer Notfallstufe.
773637,2905,wenige,54.95,unterdurchschnittlich,72,privat,90,36,Keine Teilnahme an einer Notfallstufe.
773638,2550,wenige,46.56,überdurchschnittlich,45,öffentlich,58,0,Stufe 1 - Basisnotfallversorgung
773639,102,sehr wenige,110.4,weit unterdurchschnittlich,37,privat,20,0,Keine Teilnahme an einer Notfallstufe.
773640,150,sehr wenige,58.51,unterdurchschnittlich,23,privat,25,0,Keine Teilnahme an einer Notfallstufe.
773641,25163,sehr viele,59.11,weit unterdurchschnittlich,535,freigemeinnützig,538,0,Stufe 3 - Umfassende Notfallversorgung
773642,70430,sehr viele,43.73,überdurchschnittlich,1.300,öffentlich,1206,56,Stufe 3 - Umfassende Notfallversorgung
773645,671,sehr wenige,50.65,mittel,16,öffentlich,30,0,Keine Teilnahme an einer Notfallstufe.
773646,8839,mittel,47.24,überdurchschnittlich,147,öffentlich,165,0,Stufe 1 - Basisnotfallversorgung
773649,423,sehr wenige,27.22,weit überdurchschnittlich,10,öffentlich,20,0,Keine Teilnahme an einer Notfallstufe.
773650,11808,viele,55.64,unterdurchschnittlich,238,freigemeinnützig,321,12,Stufe 2 - Erweiterte Notfallversorgung
773652,176,sehr wenige,68.27,weit unterdurchschnittlich,23,privat,25,0,Keine Teilnahme an einer Notfallstufe.
773653,186,sehr wenige,48.82,überdurchschnittlich,26,privat,17,0,Keine Teilnahme an einer Notfallstufe.
773655,984,sehr wenige,38.6,weit überdurchschnittlich,44,privat,55,0,Keine Teilnahme an einer Notfallstufe.
773656,2016,wenige,50.58,mittel,13,privat,22,0,Keine Teilnahme an einer Notfallstufe.
773657,68215,sehr viele,45.71,überdurchschnittlich,1.745,öffentlich,1444,99,Stufe 3 - Umfassende Notfallversorgung
773658,3271,wenige,44.25,überdurchschnittlich,41,öffentlich,48,10,Keine Teilnahme an einer Notfallstufe.
773659,42626,sehr viele,59.13,weit unterdurchschnittlich,853,öffentlich,963,10,Stufe 3 - Umfassende Notfallversorgung
773660,14188,viele,63.31,weit unterdurchschnittlich,363,öffentlich,445,0,Stufe 2 - Erweiterte Notfallversorgung
773663,1491,sehr wenige,101.61,weit unterdurchschnittlich,20,privat,70,0,Keine Teilnahme an einer Notfallstufe.
773664,750,sehr wenige,17.09,weit überdurchschnittlich,18,privat,15,0,Keine Teilnahme an einer Notfallstufe.
773666,6179,mittel,38.65,weit überdurchschnittlich,132,öffentlich,107,2,Keine Teilnahme an einer Notfallstufe.
773667,32997,sehr viele,46.49,überdurchschnittlich,861,öffentlich,777,20,Stufe 3 - Umfassende Notfallversorgung
773668,14244,viele,55.02,unterdurchschnittlich,214,freigemeinnützig,300,10,Stufe 1 - Basisnotfallversorgung
773670,11709,viele,175.3,weit unterdurchschnittlich,11,privat,30,24,Keine Teilnahme an einer Notfallstufe.
773673,8200,mittel,39.13,weit überdurchschnittlich,120,privat,204,0,Keine Teilnahme an einer Notfallstufe.
773674,6529,mittel,44.59,überdurchschnittlich,121,privat,160,0,Stufe 1 - Basisnotfallversorgung
773675,70398,sehr viele,50.02,mittel,1.703,öffentlich,1500,86,Stufe 3 - Umfassende Notfallversorgung
773680,13343,viele,58.95,unterdurchschnittlich,322,freigemeinnützig,376,40,Stufe 1 - Basisnotfallversorgung
773685,29089,sehr viele,56.84,unterdurchschnittlich,702,öffentlich,668,17,Stufe 3 - Umfassende Notfallversorgung
773686,58687,sehr viele,58.38,unterdurchschnittlich,1.546,öffentlich,1213,72,Stufe 3 - Umfassende Notfallversorgung
773690,36598,sehr viele,66.55,weit unterdurchschnittlich,574,freigemeinnützig,816,4,Stufe 3 - Umfassende Notfallversorgung
773692,197,sehr wenige,67.2,weit unterdurchschnittlich,13,freigemeinnützig,8,0,Keine Teilnahme an einer Notfallstufe.
773693,13429,viele,48.09,überdurchschnittlich,234,freigemeinnützig,187,31,Stufe 3 - Umfassende Notfallversorgung
773694,7266,mittel,51.12,mittel,94,freigemeinnützig,108,0,Stufe 1 - Basisnotfallversorgung
773702,2052,wenige,38.31,weit überdurchschnittlich,21,privat,30,0,Keine Teilnahme an einer Notfallstufe.
773703,114,sehr wenige,0.0,weit überdurchschnittlich,0,privat,4,2,Keine Teilnahme an einer Notfallstufe.
773704,4542,wenige,36.44,weit überdurchschnittlich,39,freigemeinnützig,40,0,Keine Information verfügbar.
773706,1002,sehr wenige,36.23,weit überdurchschnittlich,8,privat,30,0,Keine Teilnahme an einer Notfallstufe.
773709,10304,viele,50.34,mittel,185,freigemeinnützig,349,0,Stufe 1 - Basisnotfallversorgung
773710,1966,wenige,164.09,weit unterdurchschnittlich,17,privat,68,0,Keine Teilnahme an einer Notfallstufe.
773712,22863,sehr viele,39.3,weit überdurchschnittlich,378,öffentlich,346,22,Stufe 3 - Umfassende Notfallversorgung
773713,26646,sehr viele,59.41,weit unterdurchschnittlich,550,öffentlich,689,38,Stufe 2 - Erweiterte Notfallversorgung
773714,1961,wenige,54.86,unterdurchschnittlich,41,freigemeinnützig,68,0,Stufe 1 - Basisnotfallversorgung
773716,245,sehr wenige,18.92,weit überdurchschnittlich,4,privat,3,0,Keine Teilnahme an einer Notfallstufe.
773719,2450,wenige,85.18,weit unterdurchschnittlich,20,privat,80,0,Keine Teilnahme an einer Notfallstufe.
773720,1605,sehr wenige,65.51,weit unterdurchschnittlich,17,privat,15,0,Keine Teilnahme an einer Notfallstufe.
773721,2404,wenige,34.31,weit überdurchschnittlich,98,privat,35,18,Keine Teilnahme an einer Notfallstufe.
773722,1999,wenige,31.3,weit überdurchschnittlich,13,privat,15,0,Keine Information verfügbar.
773723,247,sehr wenige,55.1,unterdurchschnittlich,14,öffentlich,20,0,Keine Teilnahme an einer Notfallstufe.
773724,1072,sehr wenige,30.56,weit überdurchschnittlich,9,privat,13,0,Keine Teilnahme an einer Notfallstufe.
773727,1784,sehr wenige,28.48,weit überdurchschnittlich,17,privat,16,0,Keine Teilnahme an einer Notfallstufe.
773728,790,sehr wenige,27.0,weit überdurchschnittlich,5,privat,5,0,Keine Teilnahme an einer Notfallstufe.
773732,184,sehr wenige,0.0,weit überdurchschnittlich,0,privat,0,1,Keine Teilnahme an einer Notfallstufe.
773735,960,sehr wenige,23.35,weit überdurchschnittlich,11,privat,32,0,Keine Teilnahme an einer Notfallstufe.
773737,425,sehr wenige,59.26,weit unterdurchschnittlich,18,privat,40,0,Keine Teilnahme an einer Notfallstufe.
773738,8238,mittel,37.69,weit überdurchschnittlich,207,freigemeinnützig,219,0,Stufe 1 - Basisnotfallversorgung
773741,514,sehr wenige,75.51,weit unterdurchschnittlich,60,privat,60,0,Keine Teilnahme an einer Notfallstufe.
773742,242,sehr wenige,14.97,weit überdurchschnittlich,9,öffentlich,10,0,Keine Teilnahme an einer Notfallstufe.
773744,2956,wenige,87.83,weit unterdurchschnittlich,41,freigemeinnützig,144,10,Keine Teilnahme an einer Notfallstufe.
773745,202,sehr wenige,0.0,weit überdurchschnittlich,3,freigemeinnützig,0,15,Keine Teilnahme an einer Notfallstufe.
773746,360,sehr wenige,0.0,weit überdurchschnittlich,3,freigemeinnützig,0,20,Keine Teilnahme an einer Notfallstufe.
773747,232,sehr wenige,51.16,mittel,24,freigemeinnützig,15,0,Keine Teilnahme an einer Notfallstufe.
773748,1253,sehr wenige,76.66,weit unterdurchschnittlich,44,privat,65,5,Keine Teilnahme an einer Notfallstufe.
773749,809,sehr wenige,59.85,weit unterdurchschnittlich,25,öffentlich,17,0,Stufe 3 - Umfassende Notfallversorgung
773751,257,sehr wenige,41.06,weit überdurchschnittlich,16,öffentlich,17,0,Keine Teilnahme an einer Notfallstufe.
773752,179,sehr wenige,0.0,weit überdurchschnittlich,5,öffentlich,8,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773753,3785,wenige,54.17,unterdurchschnittlich,85,öffentlich,125,13,Stufe 1 - Basisnotfallversorgung
773773,162,sehr wenige,28.52,weit überdurchschnittlich,19,freigemeinnützig,20,0,Stufe 3 - Umfassende Notfallversorgung
773782,218,sehr wenige,49.88,mittel,31,öffentlich,18,0,Keine Teilnahme an einer Notfallstufe.
773783,231,sehr wenige,55.22,unterdurchschnittlich,11,freigemeinnützig,18,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773787,2369,wenige,49.33,mittel,33,öffentlich,90,0,Stufe 1 - Basisnotfallversorgung
773802,462,sehr wenige,62.81,weit unterdurchschnittlich,18,freigemeinnützig,31,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
773805,1053,sehr wenige,0.0,weit überdurchschnittlich,3,privat,0,60,Keine Teilnahme an einer Notfallstufe.
773815,664,sehr wenige,15.39,weit überdurchschnittlich,8,privat,34,0,Keine Teilnahme an einer Notfallstufe.
773823,119,sehr wenige,0.0,weit überdurchschnittlich,1,freigemeinnützig,0,9,Keine Teilnahme an einer Notfallstufe.
773824,1687,sehr wenige,35.92,weit überdurchschnittlich,53,freigemeinnützig,60,6,Keine Teilnahme an einer Notfallstufe.
773830,590,sehr wenige,69.09,weit unterdurchschnittlich,23,freigemeinnützig,36,10,Keine Teilnahme an einer Notfallstufe.
773831,6,sehr wenige,0.0,weit überdurchschnittlich,0,privat,6,0,Keine Teilnahme an einer Notfallstufe.
773836,3806,wenige,46.0,überdurchschnittlich,75,privat,100,0,Keine Teilnahme an einer Notfallstufe.
773855,16538,sehr viele,66.8,weit unterdurchschnittlich,252,privat,379,0,Stufe 2 - Erweiterte Notfallversorgung
773862,407,sehr wenige,19.62,weit überdurchschnittlich,11,öffentlich,12,0,Stufe 1 - Basisnotfallversorgung
773870,532,sehr wenige,0.0,weit überdurchschnittlich,0,privat,0,4,Keine Teilnahme an einer Notfallstufe.
