name,street,city,zip,phone,mail,beds_number,latitude,longitude,link,hospital_id,federal_state_code
Rheuma-Klinik Dr. Lauven,Bismarckstraße 7,Bad Oeynhausen,32545,+49 (0)5731/2512-0,info@rheumaklinik-drlauven.de,30,52.201249185523,8.799993037392,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772730/,772730,NW
Klinikum Robert Koch Gehrden,Von-Reden-Straße 1,"Gehrden, Han",30989,+49 (0)5108/69-0,info.gehrden@krh.de,328,52.303862441538,9.597914278474,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772731/,772731,NI
Acura Kliniken Baden-Baden GmbH,Rotenbachtalstraße 5,Baden-Baden,76530,+49 (0)7221/352-0,info@acura-kliniken.com,84,48.764158235204,8.246852334123,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772732/,772732,BW
Helios Klinikum Hildesheim,Senator-Braun-Allee 33,Hildesheim,31135,+49 (0)5121/890,gf.hildesheim@helios-gesundheit.de,578,52.151614552443,9.975515127117,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772733/,772733,NI
Klinikum Würzburg Mitte,Salvatorstraße 7,Würzburg,97074,+49 (0)931/791-0,info@kwm-klinikum.de,675,49.794488943104,9.952984034999,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772735/,772735,BY
AGAPLESION Frankfurter Diakonie Kliniken gGmbH Bethanien Krankenhaus,Im Prüfling 21,Frankfurt am Main,60389,+49 (0)69/9533-0,bethanien.fdk@agaplesion.de,198,50.129181298268,8.706432759745,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772736/,772736,HE
AGAPLESION Frankfurter Diakonie Kliniken gGmbH Markus Krankenhaus,Wilhelm-Epstein-Straße 4,Frankfurt am Main,60431,+49 (0)69/9533-0,markus.fdk@agaplesion.de,419,50.136725666605,8.64739197491,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772737/,772737,HE
SRH Kliniken Landkreis Sigmaringen GmbH,Hohenzollernstr. 40,Sigmaringen,72488,+49 (0)7571/1000,info.kls@srh.de,196,48.096319472168,9.225757509462,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772740/,772740,BW
Eichsfeld Klinikum gGmbH Haus St. Vinzenz Heiligenstadt,Windische Gasse 112,Heilbad Heiligenstadt,37308,+49 (0)36076/99-0,info@eichsfeld-klinikum.de,211,51.376774861669,10.141371667369,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772741/,772741,TH
Eichsfeld Klinikum gGmbH Haus Reifenstein,Klosterstraße 7,Kleinbartloff,37355,+49 (0)36076/99-0,info@eichsfeld-klinikum.de,109,51.34724875727,10.363152801974,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772743/,772743,TH
Katholisches Klinikum Bochum St. Josef-Hospital / Elisabeth-Hospital - Universitätsklinikum der Ruhr-Universität,Gudrunstr. 56,Bochum,44791,+49 (0)234/509-0,info@klinikum-bochum.de,709,51.493922507533,7.228267908031,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772744/,772744,NW
Katholisches Klinikum Bochum Standort BL,Im Vogelsang 5,"Hattingen, Ruhr",45527,+49 (0)234/509-0,info@klinikum-bochum.de,148,51.404845616188,7.222408676134,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772746/,772746,NW
Katholisches Klinikum Bochum Standort MH-WAT/MLK,Parkstr. 15,Bochum,44866,+49 (0)234/509-0,info@klinikum-bochum.de,355,51.483301940777,7.139487432687,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772747/,772747,NW
Asklepios Klinik Bad Oldesloe,Schützenstraße 55,Bad Oldesloe,23843,+49 (0)4531/68-0,info.badoldesloe@asklepios.com,111,53.812444400356,10.363880753484,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772748/,772748,SH
DKD Helios Klinik Wiesbaden,Aukammallee 33,Wiesbaden,65191,+49 (0)611/577314,pa@dkd-wiesbaden.de,112,50.086819296068,8.269077122195,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772749/,772749,HE
Dreifaltigkeits-Hospital gem. GmbH Lippstadt,Klosterstraße 31,Lippstadt,59555,+49 (0)2941/758-1000,info@dreifaltigkeits-hospital.de,354,51.673275388369,8.338460504992,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772754/,772754,NW
Dreifaltigkeits-Hospital gem. GmbH Marien-Hospital Erwitte,Von-Droste-Straße 14,Erwitte,59597,+49 (0)2941/758-0,info@dreifaltigkeits-hospital.de,95,51.615050397397,8.339356362803,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772755/,772755,NW
Hospital zum Hl. Geist gem. GmbH,Bachstraße 76,Geseke,59590,+49 (0)2942/590-0,info@krankenhaus-geseke.de,65,51.636610116367,8.510186254962,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772756/,772756,NW
"Klinikum Ernst von Bergmann, Potsdam",Charlottenstraße 72,Potsdam,14467,+49 (0)331/241-0,info@klinikumevb.de,703,52.40041254416,13.064531564778,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772760/,772760,BB
Katholischen Karl-Leisner-Klinikum gGmbH - Standort St.-Antonius Hospital Kleve,Albersallee 5-7,"Kleve, Niederrhein",47533,+49 (0)2821/4900,sekretariat.ahk@kkle.de,309,51.77330223318,6.13640820985,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772766/,772766,NW
Katholischen Karl-Leisner-Klinikum gGmbH - Standort Marienhospital Kevelaer,Basilikastr. 55,Kevelaer,47623,+49 (0)2832/100,sekretariat.ahk@kkle.de,218,51.58405160013,6.249994397213,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772767/,772767,NW
"Katholischen Karl-Leisner-Klinikum gGmbH, Standort Wilhelm-Anton-Hospital Goch",Voßheider Str. 214,Goch,47574,+49 (0)22823/8910,sekretariat.ahk@kkle.de,193,51.677209060473,6.181283712485,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772768/,772768,NW
Kreiskliniken Darmstadt-Dieburg Groß-Umstadt,Krankenhausstraße 11,Groß-Umstadt,64823,+49 (0)6078/790,info@kreiskliniken-dadi.de,246,49.867388623281,8.936789989602,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772772/,772772,HE
Kreiskliniken Darmstadt-Dieburg Jugenheim,Hauptstraße 30,Seeheim-Jugenheim,64342,+49 (0)6257/5080,info@kreiskliniken-dadi.de,98,49.753427539044,8.638485431802,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772773/,772773,HE
Johanniter GmbH-Ev. Krankenhaus Bethesda Mönchengladbach,Ludwig-Weber-Straße 15,Mönchengladbach,41061,+49 (0)2161/9810,info@mg.johanniter-kliniken.de,226,51.198902335442,6.42537492512,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772781/,772781,NW
Helios Klinikum Krefeld gGmbH,Lutherplatz 40,Krefeld,47805,+49 (0)2151/320,info.krefeld@helios-gesundheit.de,966,51.319885882105,6.565841674346,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772782/,772782,NW
Klinikum Stuttgart - KH Katharinenhospital,Kriegsbergstraße 60,Stuttgart,70174,+49 (0)711/278-00,info@klinikum-stuttgart.de,857,48.783280428726,9.173467040046,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772783/,772783,BW
Klinikum Stuttgart - OH/FK Olgahospital/Frauenklinik,Kriegsbergstraße 62,Stuttgart,70174,+49 (0)711/278-00,info@klinikum-stuttgart.de,347,48.783202666073,9.173708438857,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772786/,772786,BW
Klinikum Stuttgart - KBC Krankenhaus Bad Cannstatt,Prießnitzweg 24,Stuttgart,70374,+49 (0)711/278-00,info@klinikum-stuttgart.de,261,48.810555312357,9.236402392453,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772787/,772787,BW
Gemeinschaftskrankenhaus Havelhöhe gGmbH,Kladower Damm 221,Berlin,14089,+49 (0)30/36501-0,info@havelhoehe.de,334,52.46171655277,13.160881661734,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772788/,772788,BE
Marienhaus Klinikum Hetzelstift Neustadt/W,Stiftstraße 10,Neustadt an der Weinstraße,67434,+49 (0)6321/859-0,info@hetzelstift.de,265,49.346555163068,8.149718821032,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772789/,772789,RP
Evangelisches Klinikum Gelsenkirchen,Munckelstraße 27,Gelsenkirchen,45879,+49 (0)209160/0,info@evk-ge.de,337,51.509895995494,7.089296758159,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772790/,772790,NW
Ortenau Klinikum Wolfach,Oberwolfacher Straße 10,Wolfach,77709,+49 (0)7834/970-0,info.wol@ortenau-klinikum.de,80,48.303127834014,8.22265398504,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772791/,772791,BW
"Klinikum Chemnitz gGmbH Chemnitz, Dresdner Straße",Dresdner Straße 178,Chemnitz,09131,+49 (0)371/33332460,kontakt@skc.de,83,50.851169826542,12.954741239482,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772793/,772793,SN
Klinikum Chemnitz gGmbH Flemmingstraße/Bürgerstraße,Flemmingstraße 2,Chemnitz,09116,+49 (0)371/33332460,kontakt@skc.de,1200,50.844500828504,12.88633739945,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772794/,772794,SN
Herzogin-Elisabeth-Hospital Braunschweig,Leipziger Straße 24,Braunschweig,38124,+49 (0)531/699-0,info@heh-bs.de,237,52.233299562044,10.52669620527,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772795/,772795,NI
Marienhospital Stuttgart,Böheimstraße 37,Stuttgart,70199,+49 (0)711/6489-0,marienhospital@vinzenz.de,720,48.761254645194,9.163320243383,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772796/,772796,BW
Krankenhaus Bethanien Plauen,Dobenaustraße 130,Plauen,08523,+49 (0)3741/172-100,info@bethanien-plauen.de,58,50.50201291245,12.1225472689,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772797/,772797,SN
St. Franziskus-Hospital gemeinnützige GmbH,Franziskusstraße 6,Lohne(Oldenburg),49393,+49 (0)4442/81-0,info@kh-lohne.de,216,52.664677896575,8.241091489726,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772798/,772798,NI
LUP-Klinikum Helene von Bülow gGmbH Krankenhaus Ludwigslust,Neustädter Straße 1,"Ludwigslust, Mecklenburg",19288,+49 (0)3883/736-0,info@wmk-hvb.de,158,53.331157140777,11.498286724172,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772799/,772799,MV
LUP-Klinikum Helene von Bülow gGmbH Krankenhaus Hagenow,Parkstraße 12,Hagenow,19230,+49 (0)3883/736-0,info@wmk-hvb.de,163,53.434521276425,11.18236970899,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772800/,772800,MV
Klinikum der Stadt Ludwigshafen am Rhein gGmbH,Bremserstraße 79,Ludwigshafen am Rhein,67063,+49 (0)621/5030,info@klilu.de,874,49.490855655148,8.423893690306,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772801/,772801,RP
Asklepios Nordseeklinik Westerland GmbH,Norderstraße 81,Sylt,25980,+49 (0)4651/84-0,geschaeftsfuehrung.sylt@asklepios.com,119,54.925322230073,8.31349825864,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772802/,772802,SH
Helios Klinik Cuxhaven GmbH,Altenwalder Chaussee 10,Cuxhaven,27474,+49 (0)4721/780,info.cuxhaven@helios-kliniken.de,278,53.852887327478,8.69202446931,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772803/,772803,NI
St. Franziskus-Hospital Ahlen,Robert-Koch-Straße 55,"Ahlen, Westfalen",59227,+49 (0)2382/858-0,info@sfh-ahlen.de,253,51.766903288376,7.885046347972,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772804/,772804,NW
Helios Kliniken Kassel gGmbH Wehlheiden,Hansteinstraße 29,"Kassel, Hess",34121,+49 (0)561/30860,info.kassel@helios-gesundheit.de,219,51.311906311999,9.454094264656,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772805/,772805,HE
St. Bernhard-Hospital gemeinnützige GmbH,Claussenstraße 3,Brake(Unterweser),26919,+49 (0)4401/105-0,info@krankenhaus-brake.de,114,53.324051347266,8.482316493464,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772806/,772806,NI
Paracelsus-Nordsee-Klinik Helgoland,Invasorenpfad 1040,Helgoland,27498,+49 (0)4725/803-0,info@helgoland.pkd.de,24,54.178952898088,7.88647393696,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772807/,772807,SH
Vitos Klinikum Weil-Lahn,Weilstraße 10,Weilmünster,35789,+49 (0)6472/600,info@vitos-weil-lahn.de,106,50.424314854233,8.390130043063,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772808/,772808,HE
Klinikum Bayreuth GmbH,Preuschwitzer Straße 101,Bayreuth,95445,+49 (0)921/400-0,poststelle@klinikum-bayreuth.de,712,49.94384828447,11.534236907992,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772810/,772810,BY
Dr. Frühauf Klinik,Scheffelstraße 83,Offenbach am Main,63071,+49 (0)69/850010,info@klinik-dr-fruehauf.de,36,50.091521527257,8.789039593748,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772811/,772811,HE
Rems-Murr-Klinik Schorndorf,Schlichtener Straße 105,"Schorndorf, Württemberg",73614,+49 (0)7181/67-0,sekretariat.geschaeftsfuehrung@rems-murr-kliniken.de,248,48.797742186794,9.528851151499,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772813/,772813,BW
Landkreis Mittweida Krankenhaus gGmbH,Hainichener Straße 4,Mittweida,09648,+49 (0)3727/990,geschaeftsleitung@lmkgmbh.de,212,50.981105845762,12.984504606575,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772815/,772815,SN
AMEOS Klinikum Geestland,Langener Straße 66,Geestland,27607,+49 (0)049/047438930,SP.zentrale@geestland.ameos.de,108,53.615731426559,8.631007432987,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772817/,772817,NI
St. Marienhospital Vechta gemeinnützige GmbH,Marienstraße 6-8,Vechta,49377,+49 (0)4441/99-0,vechta@kh-vec.de,328,52.725877094715,8.286903619701,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772818/,772818,NI
Kliniken der Stadt Köln Standort Merheim,Ostmerheimer Str. 200,Köln,51109,+49 (0)221/8907-0,postservice@kliniken-koeln.de,506,50.938275499264,7.053503966017,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772819/,772819,NW
Klinikum Dahme-Spreewald GmbH Spreewaldklinik Lübben,Schillerstraße 29,Lübben(Spreewald),15907,+49 (0)3546/750,info@klinikum-ds.de,181,51.944170635813,13.875671267542,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772820/,772820,BB
Klinikum Dahme-Spreewald GmbH Achenbach-Krankenhaus,Köpenicker Straße 29,Königs Wusterhausen,15711,+49 (0)3375/288-0,info@klinikum-ds.de,267,52.30351591954,13.628643035954,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772821/,772821,BB
KRH Klinikum Neustadt a. Rbge.,Lindenstraße 75,Neustadt am Rübenberge,31535,+49 (0)5032/88-0,info.neustadt@krh.de,272,52.49334570654,9.465409760156,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772823/,772823,NI
Kinder- und Jugendkrankenhaus AUF DER BULT Hauptstandort,Janusz-Korczak-Allee 12,Hannover,30173,+49 (0)511/8115-0,info@hka.de,141,52.360189275796,9.777680003663,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772825/,772825,NI
Klinikum Links der Weser,Senator-Weßling-Straße 1,Bremen,28277,+49 (0)421/879-0,info@gesundheitnord.de,437,53.035987730219,8.818875789675,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772827/,772827,HB
Klinikum Bremen Nord,Hammersbecker Straße 228,Bremen,28755,+49 (0)421/6606-0,info@gesundheitnord.de,301,53.182259690298,8.59454870224,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772828/,772828,HB
Klinikum Bielefeld gem. GmbH Halle,Winnebrockstraße 1,Halle(Westfalen),33790,+49 (0)521/581-0,info@klinikumbielefeld.de,176,52.054799982669,8.355352520955,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772829/,772829,NW
Klinikum Bielefeld gem. GmbH Rosenhöhe,An der Rosenhöhe 27,Bielefeld,33647,+49 (0)521/581-50,info@klinikumbielefelde.de,296,51.982676876819,8.532293826354,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772830/,772830,NW
Klinikum Bielefeld gem. GmbH Mitte,Teutoburger Straße 50,Bielefeld,33604,+49 (0)521/581-0,info@klinikumbielefeld.de,640,52.014345123923,8.54419934748,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772831/,772831,NW
DRK Kliniken Berlin Köpenick,Salvador-Allende-Straße 2,Berlin,12559,+49 (0)30/3035-3000,email@drk-kliniken-koepenick.de,497,52.440261837019,13.595804750903,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772832/,772832,BE
Sana Dreifaltigkeits-Krankenhaus Köln GmbH,Aachener Str. 445,Köln,50933,+49 (0)221/94071-0,info-dfk@sana.de,85,50.936776052749,6.904641151559,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772833/,772833,NW
Marienhaus Klinikum Mainz,An der Goldgrube 11,Mainz am Rhein,55131,+49 (0)6131/5750,kontakt.mkm@marienhaus.de,541,49.989290260498,8.270441025643,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772834/,772834,RP
Deutsches Herzzentrum München,Lazarettstraße 36,München,80636,+49 (0)89/12180,Dhm@dhm.mhn.de,234,48.152494658541,11.548920392925,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772835/,772835,BY
AGAPLESION DIAKONIEKLINIKUM HAMBURG,Hohe Weide 17,Hamburg,20259,+49 (0)40/79020-0,info.dkh@agaplesion.de,402,53.571185658973,9.965228157898,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772836/,772836,HH
Fachkliniken für Geriatrie Radeburg,Hospitalstraße 34,Radeburg,01471,+49 (0)35208/88-50,info@fachkliniken-radeburg.de,49,51.210813755838,13.723826587184,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772837/,772837,SN
Städtisches Klinikum Dresden - Standort Weißer Hirsch,Heinrich-Cotta-Straße 12,Dresden,01324,+49 (0)351/480-0,info@klinikum-dresden.de,45,51.065205685075,13.835475683245,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772840/,772840,SN
Städtisches Klinikum Dresden - Standort Neustadt/Trachau,Industriestraße 40,Dresden,01129,+49 (0)351/480-0,info@klinikum-dresden.de,328,51.089995839126,13.70900201804,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772841/,772841,SN
Städtisches Klinikum Dresden - Standort Friedrichstadt,Friedrichstraße 41,Dresden,01067,+49 (0)351/480-0,info@klinikum-dresden.de,725,51.059519822296,13.718164444035,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772842/,772842,SN
August-Bier-Klinik,Diekseepromenade 7-11,Malente,23714,+49 (0)4523/405-0,info@august-bier-klinik.de,51,54.164136251794,10.547769784862,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772843/,772843,SH
Caritas-Klinik St. Marien,Bergstraße 1-3,Brandenburg an der Havel,14770,+49 (0)3381/3660,info@caritas-klinik-marien.de,138,52.415127328173,12.551787078364,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772844/,772844,BB
Evangelisches Amalie Sieveking -Krankenhaus gGmbH,Haselkamp 33,Hamburg,22359,+49 (0)40/64411-0,info@amalie.de,336,53.641470602664,10.151569090972,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772845/,772845,HH
Florence-Nightingale-Krankenhaus,Kreuzbergstraße 79,Düsseldorf,40489,+49 (0)211/4090,info@kaiserswerther-diakonie.de,330,51.300317890771,6.749400258032,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772846/,772846,NW
RoMed Klinik Bad Aibling,Harthauser Straße 16,Bad Aibling,83043,+49 (0)8061/9300,info.aibling@ro-med.de,143,47.865829788838,12.016939017044,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772847/,772847,BY
RoMed Klinikum Rosenheim Prien Klinik,Harrasser Straße 61-63,Prien am Chiemsee,83209,+49 (0)8051/6000,info.prien@ro-med.de,160,47.849900900282,12.368072229647,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772848/,772848,BY
RoMed Klinikum Rosenheim Prien,Pettenkoferstraße 10,"Rosenheim, Oberbayern",83022,+49 (0)8031/36502,info.ro@ro-med.de,623,47.860327726243,12.131294595956,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772849/,772849,BY
Kliniken der Stadt Köln Standort Holweide,Neufelder Str. 32,Köln,51067,+49 (0)221/8907-0,postservice@kliniken-koeln.de,273,50.966947683362,7.055555105144,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772851/,772851,NW
Kliniken Schmieder Allensbach,Zum Tafelholz 8,Allensbach,78476,+49 (0)7533/8080,info@Kliniken-Schmieder.de,146,47.715495147424,9.082811057551,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772852/,772852,BW
Kliniken Schmieder Stuttgart,Solitudestraße 20,"Gerlingen, Württemberg",70839,+49 (0)7156/9410,info@Kliniken-Schmieder.de,108,48.786731908746,9.074553608862,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772855/,772855,BW
"Kliniken Schmieder Stuttgart, Satellitenstation am Klinikum Stuttgart",Kriegsbergstraße 60,Stuttgart,70174,+49 (0)7156/9410,info@kliniken-schmieder.de,30,48.783294567377,9.171801388247,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772856/,772856,BW
Universitätsklinikum Frankfurt,Theodor-Stern-Kai 7,Frankfurt am Main,60596,+49 (0)69/6301-0,PASIQ@ukffm.de,960,50.095428562176,8.661681175363,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772858/,772858,HE
Klinikum Passau,Innstraße 76,Passau,94032,+49 (0)851/53000,info@klinikum-passau.de,660,48.5646449268,13.445413827831,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772859/,772859,BY
Robert-Koch-Krankenhaus Apolda GmbH,Jenaer Straße 66,Apolda,99510,+49 (0)3644/571001,a.minner@rkk-apolda.de,177,51.012816415283,11.512378044426,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/772860/,772860,TH
